published_utc,title,url,source,lang,company,ticker,event_type,confidence
20251007T004500Z,B . C . judge blocks Apple bid to pre - empt class action over alleged Google search conspiracy,https://www.castanetkamloops.net/news/Business/576465/B-C-judge-blocks-Apple-s-bid-to-pre-empt-class-action-over-alleged-Google-search-conspiracy,,English,Apple Inc,AAPL,unknown,0.9
20251006T224500Z,Divergent Paths : Real Estate Stumbles While Healthcare Shines Amidst S & P 500 Record Ascent,https://markets.financialcontent.com/stocks/article/marketminute-2025-10-6-divergent-paths-real-estate-stumbles-while-healthcare-shines-amidst-s-and-p-500s-record-ascent,,English,Apple Inc,AAPL,unknown,0.9
20251006T201500Z,Gold and Silver Soar Amid  Run It Hot  Policies and Devaluation Fears : A Deep Dive into Precious Metal Resurgence,https://markets.financialcontent.com/stocks/article/marketminute-2025-10-6-gold-and-silver-soar-amid-run-it-hot-policies-and-devaluation-fears-a-deep-dive-into-precious-metals-resurgence,,English,Apple Inc,AAPL,unknown,0.9
20251006T183000Z,Apple Inc . ( AAPL ) Sued Over Workplace Discrimination,https://finance.yahoo.com/news/apple-inc-aapl-sued-over-064230608.html,,English,Apple Inc,AAPL,unknown,0.9
20251006T050000Z,Nvidia Partner Hon Hai Sales Rise 11 % in Boost for AI Outlook,https://finance.yahoo.com/news/nvidia-partner-hon-hai-meets-075225125.html,,English,Apple Inc,AAPL,unknown,0.9
20251006T031500Z,Nvidia Partner Hon Hai Sales Rise 11 % After Strong AI Demand,https://www.livemint.com/companies/news/nvidia-partner-hon-hai-s-sales-rise-11-after-strong-ai-demand-11759717461098.html,,English,Apple Inc,AAPL,unknown,0.9
20251005T191500Z,Nvidia partner Hon Hai meets sales estimates,https://www.taipeitimes.com/News/biz/archives/2025/10/06/2003844969,,English,Apple Inc,AAPL,unknown,0.9
20251005T121500Z,"App Store Revenue Jumps 10 %, ICE Tracking Apps Purged , Federal Lawsuit And More : This Week In Appleverse - Alphabet ( NASDAQ : GOOG ), Apple ( NASDAQ : AAPL ) ",https://www.benzinga.com/markets/tech/25/10/48033088/app-store-revenue-jumps-10-ice-tracking-apps-purged-federal-lawsuit-and-more-this-week-in-appleverse,,English,Apple Inc,AAPL,negative,0.9
20251005T021500Z,US Shutdown Pauses Apple DOJ Antitrust Lawsuit,https://www.webpronews.com/us-shutdown-pauses-apples-doj-antitrust-lawsuit/,,English,Apple Inc,AAPL,negative,0.9
20251005T021500Z,"Trump $100 , 000 H - 1B Visa Fee Challenged by Nurse Group , Unions",https://finance.yahoo.com/news/trump-100-000-h-1b-194847759.html,,English,Apple Inc,AAPL,unknown,0.9
20251003T213000Z,Amazon Stock Appeal Hit by Intensifying Cloud Competition,https://finance.yahoo.com/news/amazon-stock-appeal-hit-intensifying-133929815.html,,English,Apple Inc,AAPL,unknown,0.9
