published_utc,title,url,source,lang,company,ticker,event_type,confidence
20251002T233000Z,"CAFC Affirms Exclusion of Damages Testimony , Reduction of $10 Million Jury Award to $1",https://ipwatchdog.com/2025/10/02/cafc-affirms-exclusion-damages-testimony-reduction-10-million-jury-award/id=192810/,,English,Apple Inc,AAPL,unknown,0.9
20251002T143000Z,Amazon Stock Appeal Hit by Intensifying Cloud Competition,https://finance.yahoo.com/news/amazon-stock-appeal-hit-intensifying-085520644.html,,English,Apple Inc,AAPL,unknown,0.9
20251002T113000Z,This Beverly Hills haven for the rich has a floating garden for the public . Here a sneak peek,https://www.latimes.com/business/story/2025-10-02/planned-beverly-hills-public-gardens-unveiled,,English,Apple Inc,AAPL,unknown,0.9
20251001T234500Z,"New Florida law cracks down on illicit use of AirTags , Bluetooth trackers in serious crimes",https://www.wlrn.org/law-justice/2025-10-01/florida-airtags-bluetooth-trackers-serious-crimes,,English,Apple Inc,AAPL,unknown,0.9
20251001T081500Z,Apple Hit With Federal Lawsuit Over Store Manager Harassment Of Jewish Employee,https://biztoc.com/x/7d0aaedefa4e569c,,English,Apple Inc,AAPL,negative,0.9
20251001T063000Z,Federal agency sues Apple for allegedly firing Jewish employee over his faith,https://bnonews.com/index.php/2025/09/federal-agency-sues-apple-for-allegedly-firing-jewish-employee-over-his-faith/,,English,Apple Inc,AAPL,unknown,0.9
20251001T051500Z,Federal Circuit Issues Simple Ruling On Patent Eligibility That Appears To Contradict Previous Decisions,https://www.mondaq.com:443/unitedstates/patent/1684662/federal-circuit-issues-simple-ruling-on-patent-eligibility-that-appears-to-contradict-previous-decisions,,English,Apple Inc,AAPL,unknown,0.9
20251001T000000Z,Apple hit with religious discrimination and retaliation federal lawsuit,https://9to5mac.com/2025/09/30/apple-hit-with-religious-discrimination-and-retaliation-federal-lawsuit/,,English,Apple Inc,AAPL,negative,0.9
20250930T224500Z,"New Florida law taking effect this week cracks down on illicit use of AirTags , Bluetooth trackers in serious crimes",https://www.wuwf.org/florida-news/2025-09-30/new-florida-law-taking-effect-this-week-cracks-down-on-illicit-use-of-airtags-bluetooth-trackers-in-serious-crimes,,English,Apple Inc,AAPL,unknown,0.9
20250927T191500Z,Analysts Are Talking About These 10 Stocks as AI Investments Continue to Grow,https://www.insidermonkey.com/blog/analysts-are-bullish-on-these-10-stocks-as-ai-investments-continue-to-grow-1615953/,,English,Apple Inc,AAPL,unknown,0.9
20250927T174500Z,Apple moves to dismiss Siri class action lawsuit over delayed features,https://www.moneycontrol.com/technology/apple-moves-to-dismiss-siri-class-action-lawsuit-over-delayed-features-article-13585811.html,,English,Apple Inc,AAPL,negative,0.9
20250927T030000Z,Stocks fall for the third day in a row . Is this the start of a deeper pullback ? ,https://finance.yahoo.com/news/stocks-fall-third-day-row-204700055.html,,English,Apple Inc,AAPL,unknown,0.9
20250927T014500Z,"Apple Fights Lawsuit Over Delayed Siri Upgrades , Calls Claims Exaggerated",https://www.rttnews.com/3577648/apple-fights-lawsuit-over-delayed-siri-upgrades-calls-claims-exaggerated.aspx,,English,Apple Inc,AAPL,negative,0.9
20250927T013000Z,Bangkok Post - Asian shares dip as Wall Street rally stalls,https://www.bangkokpost.com/business/general/3111513/asian-shares-dip-as-wall-street-rally-stalls,,English,Apple Inc,AAPL,unknown,0.9
20250926T214500Z,"Apple Fights Lawsuit Over Delayed Siri Upgrades , Calls Claims Exaggerated",https://www.finanznachrichten.de/nachrichten-2025-09/66552407-apple-fights-lawsuit-over-delayed-siri-upgrades-calls-claims-exaggerated-020.htm,,English,Apple Inc,AAPL,negative,0.9
20250926T213000Z,"Apple Fights Lawsuit Over Delayed Siri Upgrades , Calls Claims Exaggerated",https://www.finanzen.ch/nachrichten/aktien/apple-fights-lawsuit-over-delayed-siri-upgrades-calls-claims-exaggerated-1035215106,,English,Apple Inc,AAPL,negative,0.9
20250926T201500Z,Apple finally responds to class action lawsuit over delayed Apple Intelligence features,https://www.tomsguide.com/ai/apple-intelligence/apple-finally-responds-to-class-action-lawsuit-over-delayed-apple-intelligence-features,,English,Apple Inc,AAPL,negative,0.9
20251002T194500Z,Global Tech Boom Propels Asian and European Markets as U . S . Shutdown Dims Energy Demand Outlook,https://markets.financialcontent.com/stocks/article/marketminute-2025-10-2-global-tech-boom-propels-asian-and-european-markets-as-us-shutdown-dims-energy-demand-outlook,,English,Microsoft Corporation,MSFT,unknown,0.9
20250930T160000Z,Public Cloud Market is Projected to Reach US$2312 . 60 Million by 2031 ; with CAGR of 17 . 7 % ,https://www.finanznachrichten.de/nachrichten-2025-09/66579894-public-cloud-market-is-projected-to-reach-us-dollar-2312-60-million-by-2031-with-cagr-of-17-7-the-insight-partners-008.htm,,English,Microsoft Corporation,MSFT,unknown,0.9
20250926T144500Z,"Rising Social Media Usage Fuels Growth In The Social Commerce Market : Driving Innovation and Expansion in the Social Commerce Industry , 2025",https://whatech.com/og/markets-research/it/990252-rising-social-media-usage-fuels-growth-in-the-social-commerce-market-driving-innovation-and-expansion-in-the-social-commerce-industry-2025.html,,English,Microsoft Corporation,MSFT,unknown,0.9
20251003T090000Z,Electric Supercars : How Dubai is shaping the future of eco - luxury travel,https://cyprus-mail.com/2025/10/03/electric-supercars-how-dubai-is-shaping-the-future-of-eco-luxury-travel,,English,Tesla,TSLA,unknown,0.9
20251003T073000Z,"Elon Musk bullied OpenAI employees , Sam Altman - led company alleges in new X post",https://www.moneycontrol.com/technology/elon-musk-bullied-openai-employees-sam-altman-led-company-alleges-in-new-x-post-article-13595329.html,,English,Tesla,TSLA,unknown,0.9
20251003T071500Z,AP Business SummaryBrief at 10 : 15 p . m . EDT,https://www.mankatofreepress.com/news/business/ap-business-summarybrief-at-10-15-p-m-edt/article_12f298a1-5931-5fa5-aee2-ab1616f67322.html,,English,Tesla,TSLA,unknown,0.9
20251003T071500Z,AP Business SummaryBrief at 2 : 31 a . m . EDT,https://www.mankatofreepress.com/news/business/ap-business-summarybrief-at-2-31-a-m-edt/article_57edab12-833a-5975-a877-dd5271275fe1.html,,English,Tesla,TSLA,unknown,0.9
