published_utc,title,url,source,lang,company,ticker,event_type,confidence
20260805T093000Z,Join Class Action to Recover Losses from Microsoft Corporation ( MSFT ) ... ,https://www.pr-inside.com/join-class-action-to-recover-losses-from-microsoft-corporation-msft-r5208579.htm,,English,Microsoft Corporation,MSFT,unknown,0.9
20260805T024500Z,Join Class Action to Recover Losses From Microsoft Corporation ( MSFT ) ... ,https://www.pr-inside.com/join-class-action-to-recover-losses-from-microsoft-corporation-msft-r5208521.htm,,English,Microsoft Corporation,MSFT,unknown,0.9
20260803T103000Z,Microsoft Corporation $MSFT Shares Bought by PeakShares LLC,https://www.tickerreport.com/banking-finance/13527907/microsoft-corporation-msft-shares-bought-by-peakshares-llc.html,,English,Microsoft Corporation,MSFT,unknown,0.9
20260802T114500Z,Class Action Lawsuit Filed Against Microsoft Corporation ( MSFT ) – Recover ... ,https://www.pr-inside.com/class-action-lawsuit-filed-against-microsoft-corporation-msft-recover-r5207285.htm,,English,Microsoft Corporation,MSFT,negative,0.9
20260802T071500Z,Microsoft ( NASDAQ : MSFT ) Price Target Raised to $450 . 00,https://www.tickerreport.com/banking-finance/13526607/microsoft-nasdaqmsft-price-target-raised-to-450-00.html,,English,Microsoft Corporation,MSFT,unknown,0.9
20260801T114500Z,$MSFT Stock Loss : Microsoft May Have Misrepresented its Copilot Functionality ... ,https://www.pr-inside.com/msft-stock-loss-microsoft-may-have-misrepresented-its-copilot-functionality-r5207075.htm,,English,Microsoft Corporation,MSFT,unknown,0.9
20260731T041500Z,MSFT Deadline : MSFT Investors Have Opportunity to Lead Microsoft Corporation Securities Fraud Lawsuit,https://www.prnewswire.com/news-releases/msft-deadline-msft-investors-have-opportunity-to-lead-microsoft-corporation-securities-fraud-lawsuit-302839569.html,,English,Microsoft Corporation,MSFT,negative,0.9
20260731T034500Z,Shareholders of Microsoft Corporation ( MSFT ): Protect Your Rights Before ... ,https://www.pr-inside.com/shareholders-of-microsoft-corporation-msft-protect-your-rights-before-r5206612.htm,,English,Microsoft Corporation,MSFT,unknown,0.9
20260731T024500Z,Securities Lawsuit Alert : Microsoft Corporation ( MSFT ) – Contact Levi ... ,https://www.pr-inside.com/securities-lawsuit-alert-microsoft-corporation-msft-contact-levi-r5206597.htm,,English,Microsoft Corporation,MSFT,negative,0.9
20260731T021500Z,MSFT Deadline : MSFT Investors Have Opportunity to Lead Microsoft Corporation Securities Fraud Lawsuit,http://www.prnewswire.com/news-releases/msft-deadline-msft-investors-have-opportunity-to-lead-microsoft-corporation-securities-fraud-lawsuit-302839569.html,,English,Microsoft Corporation,MSFT,negative,0.9
