published_utc,title,url,source,lang,company,ticker,event_type,confidence
20260120T073000Z,India - origin Sabih Khan appointed new COO of Apple,https://www.rediff.com/money/report/india-origin-sabih-khan-appointed-new-coo-of-apple/20250709.htm,,English,Apple Inc,AAPL,unknown,0.9
20260119T173000Z,"FinancialContent - Precious Metals Surge to Record Highs : Gold Hits $4 , 689 , Silver Nears $100 Amid Geopolitical Crisis",https://markets.financialcontent.com/stocks/article/marketminute-2026-1-19-precious-metals-surge-to-record-highs-gold-hits-4689-silver-nears-100-amid-geopolitical-crisis,,English,Apple Inc,AAPL,unknown,0.9
20260119T150000Z,"Congresswoman Violates STOCK Act With Over 200 Late Trade Disclosures : Purchases Include Mag7 , Healthcare Stocks",https://finance.yahoo.com/news/congresswoman-violates-stock-act-over-143116760.html,,English,Apple Inc,AAPL,unknown,0.9
20260116T224500Z,TSMC Q4 Profits Surge 35 % to $11 . 59B on AI Chip Demand Boom,https://www.webpronews.com/tsmc-q4-profits-surge-35-to-11-59b-on-ai-chip-demand-boom/,,English,Apple Inc,AAPL,unknown,0.9
20260116T010000Z,FinancialContent - The Wealth Dividend : How Asset Appreciation Is Keeping the US Economy Afloat in 2026,https://markets.financialcontent.com/stocks/article/marketminute-2026-1-15-the-wealth-dividend-how-asset-appreciation-is-keeping-the-us-economy-afloat-in-2026,,English,Apple Inc,AAPL,unknown,0.9
20260113T230000Z,FinancialContent - Micron Metamorphosis : How the AI Memory Supercycle Rewrote the Silicon Playbook,https://markets.financialcontent.com/stocks/article/marketminute-2026-1-13-microns-metamorphosis-how-the-ai-memory-supercycle-rewrote-the-silicon-playbook,,English,Apple Inc,AAPL,unknown,0.9
20260119T071500Z,Billion - dollar capital seeks new opportunities in data centre real estate,https://vietnamnet.vn/en/billion-dollar-capital-seeks-new-opportunities-in-data-centre-real-estate-2483085.html,,English,Microsoft Corporation,MSFT,unknown,0.9
20260118T180000Z,"Musk vs Altman : OpenAI Trial Testimony  Will Blow Your Mind , Says Musk - Microsoft ( NASDAQ : MSFT ) ",https://www.benzinga.com/markets/tech/26/01/49985387/musk-vs-altman-openai-trial-testimony-will-blow-your-mind-says-musk,,English,Microsoft Corporation,MSFT,unknown,0.9
20260118T161500Z,"Musk vs Altman : OpenAI Trial Testimony  Will Blow Your Mind , Says Musk",https://finance.yahoo.com/news/musk-vs-altman-openai-trial-154135039.html,,English,Microsoft Corporation,MSFT,unknown,0.9
20260116T224500Z,FinancialContent - The End of the Ad - Free Era : OpenAI Introduces Advertising to ChatGPT in Landmark Shift,https://markets.financialcontent.com/stocks/article/marketminute-2026-1-16-the-end-of-the-ad-free-era-openai-introduces-advertising-to-chatgpt-in-landmark-shift,,English,Microsoft Corporation,MSFT,unknown,0.9
20260116T224500Z,FinancialContent - The Billion - Dollar Borrowing Binge : How AI Hyperscalers Are Redefining the 2026 Bond Market,https://markets.financialcontent.com/stocks/article/marketminute-2026-1-16-the-billion-dollar-borrowing-binge-how-ai-hyperscalers-are-redefining-the-2026-bond-market,,English,Microsoft Corporation,MSFT,unknown,0.9
20260114T173000Z,"FinancialContent - Oppenheimer Sets Record 8 , 100 Target for S & P 500 : The Case for a $305 Earnings Surge",https://markets.financialcontent.com/stocks/article/marketminute-2026-1-14-oppenheimer-sets-record-8100-target-for-s-and-p-500-the-case-for-a-305-earnings-surge,,English,Microsoft Corporation,MSFT,unknown,0.9
20260120T090000Z,  Tesla will restart work on Dojo3 : Musk announces restart of Tesla in - house Dojo3 AI project – Firstpost,https://www.firstpost.com/tech/tesla-will-restart-work-on-dojo3-musk-announces-restart-of-teslas-in-house-dojo3-ai-project-13970540.html,,English,Tesla,TSLA,unknown,0.9
20260120T073000Z,Tesla opens its first India showroom in Mumbai BKC,https://www.rediff.com/money/report/tesla-opens-its-first-india-showroom-in-mumbais-bkc/20250715.htm,,English,Tesla,TSLA,unknown,0.9
20260120T073000Z,Auction of grand off - grid home on Jandwae property Eu Robin Park | North Queensland Register,https://www.northqueenslandregister.com.au/story/9156520/auction-of-grand-off-grid-home-on-jandwae-property-eu-robin-park/,,English,Tesla,TSLA,unknown,0.9
20260120T053000Z,"Elon Musk calls ChatGPT  devil , says : Chatbot convinced man to murder and ... ",https://timesofindia.indiatimes.com/technology/tech-news/elon-musk-calls-chatgpt-devil-says-chatbot-convinced-man-to-murder-and-/articleshow/126755801.cms,,English,Tesla,TSLA,unknown,0.9
20260120T051500Z,Elon Musk xAI Builds Elite Team to Recruit Top AI Talent Amid Rivalry,https://www.webpronews.com/elon-musks-xai-builds-elite-team-to-recruit-top-ai-talent-amid-rivalry/,,English,Tesla,TSLA,unknown,0.9
20260120T044500Z,Promoting ethics in AI will be a real challenge – Brandon Sun,https://www.brandonsun.com/opinion/2026/01/19/promoting-ethics-in-ai-will-be-a-real-challenge,,English,Tesla,TSLA,unknown,0.9
20260120T011500Z,What Are Loyalty and Referral Programs ? ,https://smallbiztrends.com/loyalty-and-referral-programs/,,English,Tesla,TSLA,unknown,0.9
20260120T011500Z,Toyota bZ4X 2026 review : AWD,https://www.northerndailyleader.com.au/story/9152632/toyota-bz4x-2026-review-awd/,,English,Tesla,TSLA,unknown,0.9
20260120T011500Z,Toyota bZ4X 2026 review : AWD,https://www.nynganobserver.com.au/story/9152632/toyota-bz4x-2026-review-awd/,,English,Tesla,TSLA,unknown,0.9
20260120T011500Z,Toyota bZ4X 2026 review : AWD,https://www.braidwoodtimes.com.au/story/9152632/toyota-bz4x-2026-review-awd/,,English,Tesla,TSLA,unknown,0.9
20260120T010000Z,Toyota bZ4X 2026 review : AWD,https://www.edenmagnet.com.au/story/9152632/toyota-bz4x-2026-review-awd/,,English,Tesla,TSLA,unknown,0.9
20260120T004500Z,Toyota bZ4X 2026 review : AWD,https://www.examiner.com.au/story/9152632/toyota-bz4x-2026-review-awd/,,English,Tesla,TSLA,unknown,0.9
20260120T003000Z,Toyota bZ4X 2026 review : AWD,https://www.canberratimes.com.au/story/9152632/toyota-bz4x-2026-review-awd/,,English,Tesla,TSLA,unknown,0.9
20260119T234500Z,Toyota bZ4X 2026 review : AWD,https://www.southcoastregister.com.au/story/9152632/toyota-bz4x-2026-review-awd/,,English,Tesla,TSLA,unknown,0.9
20260119T190000Z,  Diabolical : Elon Musk reacts to claims ChatGPT  convinced  man to commit murder - suicide,https://timesofindia.indiatimes.com/world/us/diabolical-elon-musk-reacts-to-claims-chatgpt-convinced-man-to-commit-murder-suicide/articleshow/126710301.cms,,English,Tesla,TSLA,unknown,0.9
20260119T140000Z,"GoLocalProv | Over 40 Cases of Immigration Agents Using Banned Chokeholds Found , Says Report",https://www.golocalprov.com/news/Over-40-Cases-of-Immigration-Agents-Using-Banned-Chokeholds-Found-Says-Rep,,English,Tesla,TSLA,unknown,0.9
20260119T114500Z,Insight : Reincorporation Considerations,https://www.mondaq.com:443/unitedstates/shareholders/1732160/insight-reincorporation-considerations,,English,Tesla,TSLA,unknown,0.9
20260119T114500Z,California and L . A . initiatives propose taxing ultra - rich amid rising costs,https://www.el-balad.com/6826479,,English,Tesla,TSLA,unknown,0.9
20260119T081500Z,"Elon Musk Seeks Up To $134 Billion In Damages From OpenAI , Microsoft Over Fraudulent Partnership",https://www.freepressjournal.in/tech/elon-musk-seeks-up-to-134-billion-in-damages-from-openai-microsoft-over-fraudulent-partnership,,English,Tesla,TSLA,unknown,0.9
20260119T071500Z,Pilita Clark : Even the most powerful business leaders stay quiet because they fear Trump,https://www.irishtimes.com/business/work/2026/01/19/pilita-clark-even-the-most-powerful-business-leaders-stay-quiet-because-they-fear-trump/,,English,Tesla,TSLA,unknown,0.9
