published_utc,title,url,source,lang,company,ticker,event_type,confidence
20260214T024500Z,"Quote of the Day by Tim Cooks :  Have the moral courage to stand up for what you believe in , even when ... ",https://www.moneycontrol.com/education/quote-of-the-day-by-tim-cooks-have-the-moral-courage-to-stand-up-for-what-you-believe-in-even-when-article-13827582.html,,English,Apple Inc,AAPL,unknown,0.9
20260213T173000Z,The Editors : Friday Executive News Summary,https://patriotpost.us/articles/125078-friday-executive-news-summary-2026-02-13,,English,Apple Inc,AAPL,unknown,0.9
20260212T224500Z,FinancialContent - Apple iPhone 17 Supercycle Hits Record Highs as High - Cap Tech Faces Market Turbulence,https://markets.financialcontent.com/stocks/article/marketminute-2026-2-12-apples-iphone-17-supercycle-hits-record-highs-as-high-cap-tech-faces-market-turbulence,,English,Apple Inc,AAPL,unknown,0.9
20260212T190000Z,These 32 favorite stocks signal the bull market is running on fumes,https://www.morningstar.com/news/marketwatch/20260212239/these-32-favorite-stocks-signal-the-bull-market-is-running-on-fumes,,English,Apple Inc,AAPL,unknown,0.9
20260211T204500Z,How asset managers are tackling modern slavery | Investment Executive,https://www.investmentexecutive.com/newspaper_/news-newspaper/how-asset-managers-are-tackling-modern-slavery/,,English,Apple Inc,AAPL,unknown,0.9
20260211T180000Z,Apple Prepares to Celebrate Its 50th Anniversary,https://techstory.in/apple-prepares-to-celebrate-its-50th-anniversary/,,English,Apple Inc,AAPL,unknown,0.9
20260211T150000Z,Michael Burry Warns Alphabet 100 - Year Bond Move Mirrors Motorola 1997 Decline,https://finance.yahoo.com/news/michael-burry-warns-alphabets-100-143117905.html,,English,Apple Inc,AAPL,unknown,0.9
20260211T091500Z,Illinois State Court Grants Certification Of BIPA Class Comprised Of Customers Who Used Apple Siri Function,https://www.lexology.com/library/detail.aspx?g=59bbab3d-6a9e-4985-9e98-68866eba06fb,,English,Apple Inc,AAPL,unknown,0.9
20260210T171500Z,FinancialContent - The Great Convergence : Market Leadership Rotates as S & P 493 and Mid - Caps Break Out,https://markets.financialcontent.com/stocks/article/marketminute-2026-2-10-the-great-convergence-market-leadership-rotates-as-s-and-p-493-and-mid-caps-break-out,,English,Apple Inc,AAPL,unknown,0.9
20260209T231500Z,Apple Budget Gambit : Why the iPhone 17e Could Redefine What  Affordable  Means in Cupertino,https://www.webpronews.com/apples-budget-gambit-why-the-iphone-17e-could-redefine-what-affordable-means-in-cupertino/,,English,Apple Inc,AAPL,unknown,0.9
20260209T204500Z,Musk says recruiting engineers in Texas harder than California,https://www.statesman.com/business/article/elon-musk-engineers-starbase-tesla-austin-texas-21342740.php,,English,Apple Inc,AAPL,unknown,0.9
20260209T161500Z,Schwab vs Vanguard : Which is the Better Dividend ETF ? ,https://www.fool.com/coverage/etfs/2026/02/09/schwab-vs-vanguard-which-is-the-better-dividend-etf/?source=iedfolrf0000001,,English,Apple Inc,AAPL,unknown,0.9
20260214T053000Z,Artificial Intelligence ( AI ) in Nanotechnology Market Forecast 2026 – 2035 : Major Trends Shaping the Next Ten Years of Expansion,https://whatech.com/og/markets-research/it/1010676-artificial-intelligence-ai-in-nanotechnology-market-forecast-2026-2035-major-trends-shaping-the-next-ten-years-of-expansion.html,,English,Microsoft Corporation,MSFT,unknown,0.9
20260213T160000Z,"Electronic Discovery Software Market to Reach USD 10 . 1 Billion by 2033 , Fueled by Rising Digital Litigation , Regulatory Compliance Needs , and Advanced Analytics Adoption : Market Research Intellect",https://www.finanznachrichten.de/nachrichten-2026-02/67700049-electronic-discovery-software-market-to-reach-usd-10-1-billion-by-2033-fueled-by-rising-digital-litigation-regulatory-compliance-needs-and-advanced-008.htm,,English,Microsoft Corporation,MSFT,unknown,0.9
20260209T231500Z,"Major SA data centre expansion plans emerge , set to more than double current power demand",https://www.dailymaverick.co.za/article/major-sa-data-centre-expansion-plans-emes-emerge-set-to-more-than-double-current/,,English,Microsoft Corporation,MSFT,unknown,0.9
20260209T153000Z,FinancialContent - Amazon $200 Billion AI  Shock and Awe  Campaign Overshadows Record Sales,https://markets.financialcontent.com/stocks/article/marketminute-2026-2-9-amazons-200-billion-ai-shock-and-awe-campaign-overshadows-record-sales,,English,Microsoft Corporation,MSFT,unknown,0.9
20260216T080000Z,The neoliberals are showing that they are not up to this vital task,https://www.smh.com.au/national/nsw/the-neoliberals-are-showing-that-they-are-not-up-to-this-vital-task-20260216-p5o2kd.html,,English,Tesla,TSLA,unknown,0.9
20260216T074500Z,Obama Comes Clean on What He Knows About Aliens,https://www.thedailybeast.com/obama-comes-clean-on-what-he-knows-about-aliens/,,English,Tesla,TSLA,unknown,0.9
20260216T044500Z,Controversial Tesla factory in Buffalo finally meets job requirements,https://www.northcountrypublicradio.org/news/npr/g-s720-48651/controversial-tesla-factory-in-buffalo-finally-meets-job-requirements,,English,Tesla,TSLA,unknown,0.9
20260216T033000Z,The Business Case for EVs Is Taking Off – Here What Driving It,https://www.ibtimes.com.au/business-case-evs-taking-off-heres-whats-driving-it-1861596,,English,Tesla,TSLA,unknown,0.9
20260216T023000Z,Controversial Tesla factory in Buffalo finally meets job requirements,https://www.wamc.org/2026-02-15/controversial-tesla-factory-in-buffalo-finally-meets-job-requirements,,English,Tesla,TSLA,unknown,0.9
20260216T023000Z,Homeland Security seems certain to shut down tonight,https://www.boston25news.com/news/politics/latest-ap-learns/ZWDXPC5PTQZ6BHDAIRVLJXUWI4/,,English,Tesla,TSLA,unknown,0.9
20260216T001500Z,S2P 2026 Expands Scope and Announces High - Profile Keynote Speakers,https://www.foundry-planet.com/d/s2p-2026-expands-scope-and-announces-high-profile-keynote-speakers,,English,Tesla,TSLA,unknown,0.9
20260216T000000Z,Controversial Tesla factory in Buffalo finally meets job requirements,https://www.waer.org/2026-02-15/controversial-tesla-factory-in-buffalo-finally-meets-job-requirements,,English,Tesla,TSLA,unknown,0.9
20260215T200000Z,Energy Stocks To Watch Today – February 15th,https://www.themarketsdaily.com/2026/02/15/energy-stocks-to-watch-today-february-15th.html,,English,Tesla,TSLA,unknown,0.9
20260215T191500Z,Controversial Tesla factory in Buffalo meets job requirements of $1 deal with NY,https://gothamist.com/news/controversial-tesla-factory-in-buffalo-meets-job-requirements-of-1-deal-with-ny,,English,Tesla,TSLA,unknown,0.9
20260215T191500Z,"Why my portable solar panels are essential , even in the winter",https://www.howtogeek.com/why-my-portable-solar-panels-are-essential-even-in-the-winter/,,English,Tesla,TSLA,positive,0.9
20260215T160000Z,The End of Easy Credits : How Killing Start - Stop Pollution Breaks Could Reshape the Auto Industry Emissions Playbook,https://www.webpronews.com/the-end-of-easy-credits-how-killing-start-stop-pollution-breaks-could-reshape-the-auto-industrys-emissions-playbook/,,English,Tesla,TSLA,negative,0.9
20260215T160000Z,"Inside xAI Pressure Cooker : Former Staffers Describe a Culture of Burnout , Recklessness , and Relentless Speed",https://www.webpronews.com/inside-xais-pressure-cooker-former-staffers-describe-a-culture-of-burnout-recklessness-and-relentless-speed/,,English,Tesla,TSLA,unknown,0.9
