Date,AAPL,AMZN,GOOGL,MSFT,TSLA
2023-10-16,176.8150177001953,132.5500030517578,138.14720153808594,327.7015075683594,253.9199981689453
2023-10-17,175.26173400878906,131.47000122070312,138.76292419433594,327.1301574707031,254.85000610351562
2023-10-18,173.9657440185547,128.1300048828125,137.0150146484375,325.2090759277344,242.67999267578125
2023-10-19,173.58978271484375,128.39999389648438,136.8064422607422,326.40118408203125,220.11000061035156
2023-10-20,171.0372772216797,125.16999816894531,134.67117309570312,321.8201904296875,211.99000549316406
2023-10-23,171.15597534179688,126.55999755859375,135.5649871826172,324.43084716796875,212.0800018310547
2023-10-24,171.59132385253906,128.55999755859375,137.85916137695312,325.62286376953125,216.52000427246094
2023-10-25,169.27626037597656,121.38999938964844,124.74959564208984,335.61236572265625,212.4199981689453
2023-10-26,165.11114501953125,119.56999969482422,121.4424057006836,323.0220947265625,205.75999450683594
2023-10-27,166.42694091796875,127.73999786376953,121.3331527709961,324.91357421875,207.3000030517578
2023-10-30,168.474853515625,132.7100067138672,123.60746765136719,332.30218505859375,197.36000061035156
2023-10-31,168.9497528076172,133.08999633789062,123.23007202148438,333.0903015136719,200.83999633789062
2023-11-01,172.11566162109375,137.0,125.5838394165039,340.93218994140625,205.66000366210938
2023-11-02,175.6772918701172,138.07000732421875,126.6167221069336,343.1487731933594,218.50999450683594
2023-11-03,174.76708984375,138.60000610351562,128.2156982421875,347.562255859375,219.9600067138672
2023-11-06,177.31959533691406,139.74000549316406,129.35781860351562,351.2369079589844,219.27000427246094
2023-11-07,179.88198852539062,142.7100067138672,130.0728759765625,355.1775207519531,222.17999267578125
2023-11-08,180.94058227539062,142.0800018310547,130.93690490722656,357.8078918457031,222.11000061035156
2023-11-09,180.46571350097656,140.60000610351562,129.34788513183594,355.3351135253906,209.97999572753906
2023-11-10,184.6561279296875,143.55999755859375,131.6817626953125,364.18182373046875,214.64999389648438
2023-11-13,183.0710906982422,142.58999633789062,131.18521118164062,361.2362060546875,223.7100067138672
2023-11-14,185.6864013671875,145.8000030517578,132.7047119140625,364.7728271484375,237.41000366210938
2023-11-15,186.25106811523438,143.1999969482422,133.69786071777344,364.9209899902344,242.83999633789062
2023-11-16,187.93515014648438,142.8300018310547,135.99205017089844,371.33746337890625,233.58999633789062
2023-11-17,187.91534423828125,145.17999267578125,134.38316345214844,365.0986633300781,234.3000030517578
2023-11-20,189.6588592529297,146.1300048828125,135.31671142578125,372.5911560058594,235.60000610351562
2023-11-21,188.85646057128906,143.89999389648438,136.0317840576172,368.2773132324219,241.1999969482422
2023-11-22,189.52017211914062,146.7100067138672,137.54136657714844,372.9958801269531,234.2100067138672
2023-11-24,188.19271850585938,146.74000549316406,135.7537078857422,372.581298828125,235.4499969482422
2023-11-27,188.01438903808594,147.72999572753906,135.47561645507812,373.74615478515625,236.0800018310547
2023-11-28,188.61868286132812,147.02999877929688,136.26019287109375,377.78363037109375,246.72000122070312
2023-11-29,187.5983428955078,146.32000732421875,134.06536865234375,373.9830627441406,244.13999938964844
2023-11-30,188.1728973388672,146.08999633789062,131.6221923828125,374.04229736328125,240.0800018310547
2023-12-01,189.4508514404297,147.02999877929688,130.95677185058594,369.6988220214844,238.8300018310547
2023-12-04,187.65774536132812,144.83999633789062,128.384521484375,364.39776611328125,235.5800018310547
2023-12-05,191.61044311523438,146.8800048828125,130.09274291992188,367.7343444824219,238.72000122070312
2023-12-06,190.52072143554688,144.52000427246094,129.12937927246094,364.0621032714844,239.3699951171875
2023-12-07,192.45248413085938,146.8800048828125,135.99205017089844,366.1845397949219,242.63999938964844
2023-12-08,193.8790283203125,147.4199981689453,134.06536865234375,369.4223937988281,243.83999633789062
2023-12-11,191.37269592285156,145.88999938964844,132.37698364257812,366.530029296875,239.74000549316406
2023-12-12,192.88839721679688,147.47999572753906,131.61228942871094,369.57049560546875,237.00999450683594
2023-12-13,196.1079864501953,148.83999633789062,131.66192626953125,369.5605773925781,239.2899932861328
2023-12-14,196.25656127929688,147.4199981689453,131.03622436523438,361.2290344238281,251.0500030517578
2023-12-15,195.7216339111328,149.97000122070312,131.6917266845703,365.96734619140625,253.5
2023-12-18,194.05734252929688,154.07000732421875,134.86981201171875,367.8626403808594,252.0800018310547
2023-12-19,195.09750366210938,153.7899932861328,135.71395874023438,368.46484375,257.2200012207031
2023-12-20,193.0072784423828,152.1199951171875,137.39239501953125,365.8587341308594,247.13999938964844
2023-12-21,192.85862731933594,153.83999633789062,139.45816040039062,368.7412414550781,254.5
2023-12-22,191.7887725830078,153.4199981689453,140.5207977294922,369.76788330078125,252.5399932861328
2023-12-26,191.243896484375,153.41000366210938,140.55062866210938,369.84686279296875,256.6099853515625
2023-12-27,191.3429718017578,153.33999633789062,139.4084930419922,369.2644958496094,261.44000244140625
2023-12-28,191.76895141601562,153.3800048828125,139.26943969726562,370.4588928222656,253.17999267578125
2023-12-29,190.72877502441406,151.94000244140625,138.73313903808594,371.2091369628906,248.47999572753906
2024-01-02,183.90322875976562,149.92999267578125,137.2235565185547,366.10552978515625,248.4199981689453
2024-01-03,182.52621459960938,148.47000122070312,137.9684295654297,365.8389892578125,238.4499969482422
2024-01-04,180.20814514160156,144.57000732421875,135.4557647705078,363.2131652832031,237.92999267578125
2024-01-05,179.4849395751953,145.24000549316406,134.80027770996094,363.0256042480469,237.49000549316406
2024-01-08,183.823974609375,149.10000610351562,137.88897705078125,369.8764343261719,240.4499969482422
2024-01-09,183.4078826904297,151.3699951171875,139.98451232910156,370.96234130859375,234.9600067138672
2024-01-10,184.44808959960938,153.72999572753906,141.30540466308594,377.8526306152344,233.94000244140625
2024-01-11,183.85369873046875,155.17999267578125,141.10678100585938,379.6888122558594,227.22000122070312
2024-01-12,184.18060302734375,154.6199951171875,141.67286682128906,383.4794921875,218.88999938964844
2024-01-16,181.91204833984375,153.16000366210938,141.51397705078125,385.25628662109375,219.91000366210938
2024-01-17,180.97091674804688,151.7100067138672,140.50096130371094,384.46661376953125,215.5500030517578
2024-01-18,186.86526489257812,153.5,142.49717712402344,388.81005859375,211.8800048828125
2024-01-19,189.76783752441406,155.33999633789062,145.37733459472656,393.54840087890625,212.19000244140625
2024-01-22,192.07603454589844,154.77999877929688,144.98997497558594,391.41619873046875,208.8000030517578
2024-01-23,193.35400390625,156.02000427246094,146.0327911376953,393.77545166015625,209.13999938964844
2024-01-24,192.6803436279297,156.8699951171875,147.68142700195312,397.3884582519531,207.8300018310547
2024-01-25,192.35342407226562,157.75,150.8297119140625,399.6687316894531,182.6300048828125
2024-01-26,190.61978149414062,159.1199951171875,151.14752197265625,398.7408752441406,183.25
2024-01-29,189.93626403808594,161.25999450683594,152.45846557617188,404.4564514160156,190.92999267578125
2024-01-30,186.28076171875,159.0,150.42251586914062,403.3409729003906,191.58999633789062
2024-01-31,182.6748504638672,155.1999969482422,139.1403350830078,392.472412109375,187.2899932861328
2024-02-01,185.11180114746094,159.27999877929688,140.19308471679688,398.5927734375,188.86000061035156
2024-02-02,184.1112518310547,171.80999755859375,141.40472412109375,405.93719482421875,187.91000366210938
2024-02-05,185.9241180419922,170.30999755859375,142.69581604003906,400.4387512207031,181.05999755859375
2024-02-06,187.5290069580078,169.14999389648438,143.11294555664062,400.28076171875,185.10000610351562
2024-02-07,187.63796997070312,170.52999877929688,144.54307556152344,408.7308044433594,187.5800018310547
2024-02-08,186.55816650390625,169.83999633789062,144.91053771972656,408.7900390625,189.55999755859375
2024-02-09,187.3219451904297,174.4499969482422,147.9793701171875,415.1473388671875,193.57000732421875
2024-02-12,185.6356658935547,172.33999633789062,146.51943969726562,409.92529296875,188.1300048828125
2024-02-13,183.542724609375,168.63999938964844,144.14581298828125,401.10015869140625,184.02000427246094
2024-02-14,182.6599578857422,170.97999572753906,144.94032287597656,404.9769287109375,188.7100067138672
2024-02-15,182.37229919433594,169.8000030517578,141.7920379638672,402.0792236328125,200.4499969482422
2024-02-16,180.8348388671875,169.50999450683594,139.55746459960938,399.6067810058594,199.9499969482422
2024-02-20,180.0908966064453,167.0800018310547,140.15335083007812,398.3507995605469,193.75999450683594
2024-02-21,180.8447723388672,168.58999633789062,141.57354736328125,397.74749755859375,194.77000427246094
2024-02-22,182.878173828125,174.5800018310547,143.10299682617188,407.11309814453125,197.41000366210938
2024-02-23,181.04315185546875,174.99000549316406,142.97390747070312,405.8175964355469,191.97000122070312
2024-02-26,179.6941680908203,174.72999572753906,136.62767028808594,403.0484619140625,199.39999389648438
2024-02-27,181.1522674560547,173.5399932861328,137.92869567871094,402.98907470703125,199.72999572753906
2024-02-28,179.95204162597656,173.16000366210938,135.44580078125,403.2264099121094,202.0399932861328
2024-02-29,179.28746032714844,176.75999450683594,137.51156616210938,409.0812072753906,201.8800048828125
2024-03-01,178.206298828125,178.22000122070312,136.2006072998047,410.9206848144531,202.63999938964844
2024-03-04,173.68316650390625,177.5800018310547,132.43658447265625,410.3471374511719,188.13999938964844
2024-03-05,168.74346923828125,174.1199951171875,131.76124572753906,398.2123107910156,180.74000549316406
2024-03-06,167.75155639648438,173.50999450683594,130.4999237060547,397.65850830078125,176.5399932861328
2024-03-07,167.63255310058594,176.82000732421875,133.4595184326172,404.6308288574219,178.64999389648438
2024-03-08,169.34854125976562,175.35000610351562,134.48245239257812,401.7429504394531,175.33999633789062
2024-03-11,171.35220336914062,171.9600067138672,136.7270050048828,400.0616455078125,177.77000427246094
2024-03-12,171.8283233642578,175.38999938964844,137.55128479003906,410.7030944824219,177.5399932861328
2024-03-13,169.7453155517578,176.55999755859375,138.83242797851562,410.52508544921875,169.47999572753906
2024-03-14,171.60015869140625,178.75,142.1197967529297,420.5335693359375,162.5
2024-03-15,171.22323608398438,174.4199981689453,140.2129364013672,411.83056640625,163.57000732421875
2024-03-18,172.31434631347656,174.47999572753906,146.66839599609375,412.72064208984375,173.8000030517578
2024-03-19,174.65524291992188,175.89999389648438,146.02285766601562,416.7655944824219,171.32000732421875
2024-03-20,177.2242889404297,178.14999389648438,147.72116088867188,420.5434875488281,175.66000366210938
2024-03-21,169.9833526611328,178.14999389648438,146.58897399902344,424.6378173828125,172.82000732421875
2024-03-22,170.88600158691406,178.8699951171875,149.7372589111328,424.0147399902344,170.8300018310547
2024-03-25,169.46759033203125,179.7100067138672,149.04205322265625,418.1995544433594,172.6300048828125
2024-03-26,168.3367919921875,178.3000030517578,149.63792419433594,417.00286865234375,177.6699981689453
2024-03-27,171.9076690673828,179.8300018310547,149.8365478515625,416.7853088378906,179.8300018310547
2024-03-28,170.0924530029297,180.3800048828125,149.89614868164062,416.0831604003906,175.7899932861328
2024-04-01,168.65420532226562,180.97000122070312,154.42491149902344,419.8907470703125,175.22000122070312
2024-04-02,167.4738311767578,180.69000244140625,153.5012969970703,416.79522705078125,166.6300048828125
2024-04-03,168.27728271484375,182.41000366210938,153.85882568359375,415.8161315917969,168.3800048828125
2024-04-04,167.45401000976562,180.0,149.49888610839844,413.2745056152344,171.11000061035156
2024-04-05,168.2078399658203,185.07000732421875,151.45538330078125,420.83026123046875,164.89999389648438
2024-04-08,167.0869903564453,185.19000244140625,153.78932189941406,419.9104919433594,172.97999572753906
2024-04-09,168.29710388183594,185.6699981689453,155.52731323242188,421.5818786621094,176.8800048828125
2024-04-10,166.4224090576172,185.9499969482422,155.07046508789062,418.5951843261719,171.75999450683594
2024-04-11,173.6236572265625,189.0500030517578,158.3180694580078,423.2137145996094,174.60000610351562
2024-04-12,175.1214599609375,186.1300048828125,156.6495819091797,417.2501525878906,171.0500030517578
2024-04-15,171.2926788330078,183.6199951171875,153.79922485351562,409.0812072753906,161.47999572753906
2024-04-16,168.0094757080078,183.32000732421875,153.34237670898438,410.0108337402344,157.11000061035156
2024-04-17,166.64064025878906,181.27999877929688,154.40505981445312,407.301025390625,155.4499969482422
2024-04-18,165.68836975097656,179.22000122070312,154.94134521484375,399.8144226074219,149.92999267578125
2024-04-19,163.66490173339844,174.6300048828125,153.03451538085938,394.7212219238281,147.0500030517578
2024-04-22,164.4980926513672,177.22999572753906,155.20948791503906,396.5408935546875,142.0500030517578
2024-04-23,165.5495147705078,179.5399932861328,157.17593383789062,403.0780944824219,144.67999267578125
2024-04-24,167.65237426757812,176.58999633789062,158.0399932861328,404.5516357421875,162.1300048828125
2024-04-25,168.51535034179688,173.6699981689453,154.93142700195312,394.6420593261719,170.17999267578125
2024-04-26,167.93011474609375,179.6199951171875,170.77215576171875,401.8418884277344,168.2899932861328
2024-04-29,172.0961151123047,180.9600067138672,165.01190185546875,397.8166809082031,194.0500030517578
2024-04-30,168.95176696777344,175.0,161.6649932861328,385.0390930175781,183.27999877929688
2024-05-01,167.93011474609375,179.0,162.7375946044922,390.5872802734375,179.99000549316406
2024-05-02,171.6299285888672,184.72000122070312,165.47866821289062,393.455322265625,180.00999450683594
2024-05-03,181.8961944580078,186.2100067138672,166.0944366455078,402.1781311035156,181.19000244140625
2024-05-06,180.2397003173828,188.6999969482422,166.94854736328125,408.9823303222656,184.75999450683594
2024-05-07,180.92410278320312,188.75999450683594,170.0769500732422,404.8285827636719,177.80999755859375
2024-05-08,181.26138305664062,188.0,168.21978759765625,406.0153503417969,174.72000122070312
2024-05-09,183.07656860351562,189.5,168.79579162597656,407.7757263183594,171.97000122070312
2024-05-10,181.81512451171875,187.47999572753906,167.4947509765625,410.1690673828125,168.47000122070312
2024-05-13,185.0233154296875,186.57000732421875,167.98143005371094,409.1602783203125,171.88999938964844
2024-05-14,186.16555786132812,187.07000732421875,169.17320251464844,411.968994140625,177.5500030517578
2024-05-15,188.4401397705078,185.99000549316406,171.3283233642578,419.171875,173.99000549316406
2024-05-16,188.55931091308594,183.6300048828125,172.9868621826172,417.1011657714844,174.83999633789062
2024-05-17,188.589111328125,184.6999969482422,174.85400390625,416.3283996582031,177.4600067138672
2024-05-20,189.751220703125,183.5399932861328,175.7081298828125,421.41094970703125,174.9499969482422
2024-05-21,191.05239868164062,183.14999389648438,176.6317596435547,425.07684326171875,186.60000610351562
2024-05-22,189.61215209960938,183.1300048828125,175.17181396484375,426.5431213378906,180.11000061035156
2024-05-23,185.61927795410156,181.0500030517578,172.3612060546875,423.0556640625,173.74000549316406
2024-05-24,188.6983642578125,180.75,173.7913360595703,426.1864929199219,179.24000549316406
2024-05-28,188.7082977294922,182.14999389648438,175.19168090820312,426.344970703125,176.75
2024-05-29,189.00628662109375,182.02000427246094,174.69509887695312,425.20562744140625,176.19000244140625
2024-05-30,189.99954223632812,179.32000732421875,170.9310760498047,410.83953857421875,178.7899932861328
2024-05-31,190.9530487060547,176.44000244140625,171.31838989257812,411.2953186035156,178.0800018310547
2024-06-03,192.72103881835938,178.33999633789062,171.9838104248047,409.7001953125,176.2899932861328
2024-06-04,193.0388946533203,179.33999633789062,172.5995635986328,412.22662353515625,174.77000427246094
