Date,AAPL,AMZN,GOOGL,MSFT,TSLA
2023-12-18,194.05734252929688,154.07000732421875,134.7816162109375,367.1754455566406,252.0800018310547
2023-12-19,195.09751892089844,153.7899932861328,135.62522888183594,367.77655029296875,257.2200012207031
2023-12-20,193.0072479248047,152.1199951171875,137.3025665283203,365.1752624511719,247.13999938964844
2023-12-21,192.85865783691406,153.83999633789062,139.36697387695312,368.0523681640625,254.5
2023-12-22,191.7887725830078,153.4199981689453,140.428955078125,369.0771179199219,252.5399932861328
2023-12-26,191.24391174316406,153.41000366210938,140.45872497558594,369.15594482421875,256.6099853515625
2023-12-27,191.3429718017578,153.33999633789062,139.31735229492188,368.5745849609375,261.44000244140625
2023-12-28,191.7689666748047,153.3800048828125,139.17840576171875,369.7668151855469,253.17999267578125
2023-12-29,190.72877502441406,151.94000244140625,138.64248657226562,370.51568603515625,248.47999572753906
2024-01-02,183.90322875976562,149.92999267578125,137.13385009765625,365.4216003417969,248.4199981689453
2024-01-03,182.52622985839844,148.47000122070312,137.8782196044922,365.15557861328125,238.4499969482422
2024-01-04,180.2081298828125,144.57000732421875,135.36720275878906,362.5346984863281,237.92999267578125
2024-01-05,179.48495483398438,145.24000549316406,134.71214294433594,362.3474426269531,237.49000549316406
2024-01-08,183.82395935058594,149.10000610351562,137.798828125,369.18548583984375,240.4499969482422
2024-01-09,183.40789794921875,151.3699951171875,139.8930206298828,370.2693176269531,234.9600067138672
2024-01-10,184.4480743408203,153.72999572753906,141.2130584716797,377.14678955078125,233.94000244140625
2024-01-11,183.85369873046875,155.17999267578125,141.0145263671875,378.9794616699219,227.22000122070312
2024-01-12,184.1805877685547,154.6199951171875,141.58026123046875,382.7630920410156,218.88999938964844
2024-01-16,181.9120330810547,153.16000366210938,141.42147827148438,384.53662109375,219.91000366210938
2024-01-17,180.9709014892578,151.7100067138672,140.4091033935547,383.7483825683594,215.5500030517578
2024-01-18,186.86526489257812,153.5,142.40402221679688,388.08367919921875,211.8800048828125
2024-01-19,189.76785278320312,155.33999633789062,145.28228759765625,392.813232421875,212.19000244140625
2024-01-22,192.07603454589844,154.77999877929688,144.89523315429688,390.6849365234375,208.8000030517578
2024-01-23,193.35397338867188,156.02000427246094,145.9373321533203,393.03985595703125,209.13999938964844
2024-01-24,192.68035888671875,156.8699951171875,147.5848846435547,396.6461181640625,207.8300018310547
2024-01-25,192.35342407226562,157.75,150.7311248779297,398.9220886230469,182.6300048828125
2024-01-26,190.61978149414062,159.1199951171875,151.04872131347656,397.99591064453125,183.25
2024-01-29,189.93624877929688,161.25999450683594,152.35882568359375,403.7008972167969,190.92999267578125
2024-01-30,186.28079223632812,159.0,150.32418823242188,402.58746337890625,191.58999633789062
2024-01-31,182.6748504638672,155.1999969482422,139.04937744140625,391.73919677734375,187.2899932861328
2024-02-01,185.11180114746094,159.27999877929688,140.10145568847656,397.8481750488281,188.86000061035156
2024-02-02,184.11123657226562,171.80999755859375,141.31227111816406,405.17889404296875,187.91000366210938
2024-02-05,185.92410278320312,170.30999755859375,142.6025390625,399.690673828125,181.05999755859375
2024-02-06,187.5290069580078,169.14999389648438,143.01939392089844,399.5329895019531,185.10000610351562
2024-02-07,187.63796997070312,170.52999877929688,144.44859313964844,407.9672546386719,187.5800018310547
2024-02-08,186.5581512451172,169.83999633789062,144.81581115722656,408.0263671875,189.55999755859375
2024-02-09,187.32191467285156,174.4499969482422,147.8826446533203,414.37176513671875,193.57000732421875
2024-02-12,185.63568115234375,172.33999633789062,146.42367553710938,409.1595153808594,188.1300048828125
2024-02-13,183.54275512695312,168.63999938964844,144.0515594482422,400.3508605957031,184.02000427246094
2024-02-14,182.6599578857422,170.97999572753906,144.84559631347656,404.2203369140625,188.7100067138672
2024-02-15,182.37229919433594,169.8000030517578,141.69937133789062,401.3280334472656,200.4499969482422
2024-02-16,180.83485412597656,169.50999450683594,139.4662322998047,398.86029052734375,199.9499969482422
2024-02-20,180.0908966064453,167.0800018310547,140.0617218017578,397.60662841796875,193.75999450683594
2024-02-21,180.84475708007812,168.58999633789062,141.48098754882812,397.0044250488281,194.77000427246094
2024-02-22,182.87815856933594,174.5800018310547,143.0094757080078,406.3525695800781,197.41000366210938
2024-02-23,181.04315185546875,174.99000549316406,142.88043212890625,405.0594177246094,191.97000122070312
2024-02-26,179.69415283203125,174.72999572753906,136.53836059570312,402.2955017089844,199.39999389648438
2024-02-27,181.15225219726562,173.5399932861328,137.8385467529297,402.2362060546875,199.72999572753906
2024-02-28,179.95204162597656,173.16000366210938,135.3572998046875,402.47314453125,202.0399932861328
2024-02-29,179.28746032714844,176.75999450683594,137.42166137695312,408.3169860839844,201.8800048828125
2024-03-01,178.20628356933594,178.22000122070312,136.11158752441406,410.15301513671875,202.63999938964844
2024-03-04,173.6831817626953,177.5800018310547,132.35000610351562,409.5805358886719,188.13999938964844
2024-03-05,168.7434539794922,174.1199951171875,131.67507934570312,397.4684143066406,180.74000549316406
2024-03-06,167.75157165527344,173.50999450683594,130.4146270751953,396.9156188964844,176.5399932861328
2024-03-07,167.63253784179688,176.82000732421875,133.3722686767578,403.8749084472656,178.64999389648438
