Date,AAPL,AMZN,GOOGL,MSFT,TSLA
2024-03-19,174.49197387695312,175.89999389648438,145.82476806640625,415.03973388671875,
2024-03-20,177.05860900878906,178.14999389648438,147.52073669433594,418.8019104003906,
2024-03-21,169.824462890625,178.14999389648438,146.3900909423828,422.8793640136719,
2024-03-22,170.72625732421875,178.8699951171875,149.5341033935547,422.2588806152344,
2024-03-25,169.3091583251953,179.7100067138672,148.83985900878906,416.4677429199219,
2024-03-26,168.179443359375,178.3000030517578,149.43490600585938,415.2760314941406,
2024-03-27,171.74696350097656,179.8300018310547,149.63328552246094,415.059326171875,
2024-03-28,169.93345642089844,180.3800048828125,149.6927947998047,414.3601379394531,
2024-04-01,168.4965362548828,180.97000122070312,154.21542358398438,418.15191650390625,
2024-04-02,167.31727600097656,180.69000244140625,153.2930450439453,415.0692443847656,
2024-04-03,168.11996459960938,182.41000366210938,153.6500701904297,414.09417724609375,
2024-04-04,167.29747009277344,180.0,149.2960662841797,411.56304931640625,
2024-04-05,168.05062866210938,185.07000732421875,151.2499237060547,419.0875549316406,
2024-04-08,166.93081665039062,185.19000244140625,153.58065795898438,418.17156982421875,
2024-04-09,168.1397705078125,185.6699981689453,155.31629943847656,419.8360900878906,
2024-04-10,166.26683044433594,185.9499969482422,154.86009216308594,416.8616943359375,
2024-04-11,173.4613494873047,189.0500030517578,158.10330200195312,421.4610595703125,
2024-04-12,174.95774841308594,186.1300048828125,156.4370574951172,415.5223083496094,
2024-04-15,171.13255310058594,183.6199951171875,153.59056091308594,407.38714599609375,
2024-04-16,167.85240173339844,183.32000732421875,153.13433837890625,408.3128967285156,
2024-04-17,166.48484802246094,181.27999877929688,154.19557189941406,405.6143798828125,
2024-04-18,165.5334930419922,179.22000122070312,154.73114013671875,398.15875244140625,
2024-04-19,163.51190185546875,174.6300048828125,152.82687377929688,393.0866394042969,
2024-04-22,164.3443145751953,177.22999572753906,154.9989471435547,394.8988342285156,
2024-04-23,165.39476013183594,179.5399932861328,156.9626922607422,401.408935546875,
2024-04-24,167.4956512451172,176.58999633789062,157.82557678222656,402.8763427734375,
2024-04-25,168.35781860351562,173.6699981689453,154.7212371826172,393.0078125,
2024-04-26,167.7731170654297,179.6199951171875,170.5404815673828,400.177734375,
2024-04-29,171.9352264404297,180.9600067138672,164.78802490234375,396.1693115234375,
2024-04-30,168.7938232421875,175.0,161.44564819335938,383.4446105957031,
2024-05-01,167.7731170654297,179.0,162.5167999267578,388.9698181152344,
2024-05-02,171.46946716308594,184.72000122070312,165.25416564941406,391.82598876953125,
2024-05-03,181.7261505126953,186.2100067138672,165.86911010742188,400.51263427734375,
2024-05-06,180.07119750976562,188.6999969482422,166.72203063964844,407.28863525390625,
2024-05-07,180.7549591064453,188.75999450683594,169.84622192382812,403.152099609375,
2024-05-08,181.09190368652344,188.0,167.99156188964844,404.333984375,
2024-05-09,182.90541076660156,189.5,168.56680297851562,406.08709716796875,
2024-05-10,181.64515686035156,187.47999572753906,167.26751708984375,408.47052001953125,
2024-05-13,184.85035705566406,186.57000732421875,167.75352478027344,407.46588134765625,
2024-05-14,185.9915313720703,187.07000732421875,168.94366455078125,410.2629699707031,
2024-05-15,188.26397705078125,185.99000549316406,171.09588623046875,417.43597412109375,
2024-05-16,188.38304138183594,183.6300048828125,172.75221252441406,415.3739013671875,
2024-05-17,188.4127960205078,184.6999969482422,174.6167755126953,414.60430908203125,
2024-05-20,189.57383728027344,183.5399932861328,175.4697723388672,419.6658630371094,
2024-05-21,190.87379455566406,183.14999389648438,176.3921356201172,423.31658935546875,
2024-05-22,189.4348907470703,183.1300048828125,174.93418884277344,424.7767333984375,
2024-05-23,185.44577026367188,181.0500030517578,172.12738037109375,421.3037414550781,
2024-05-24,188.52197265625,180.75,173.55555725097656,424.42156982421875,
2024-05-28,188.5319061279297,182.14999389648438,174.95401000976562,424.5794372558594,
2024-05-29,188.82958984375,182.02000427246094,174.45809936523438,423.4447937011719,
2024-05-30,189.82191467285156,179.32000732421875,170.6991729736328,409.13824462890625,
2024-05-31,190.77455139160156,176.44000244140625,171.08596801757812,409.5921325683594,
2024-06-03,192.5408935546875,178.33999633789062,171.75048828125,408.0035705566406,
2024-06-04,192.8584442138672,179.33999633789062,172.3654022216797,410.5195617675781,
2024-06-05,194.3667755126953,181.27999877929688,173.9721221923828,418.3536071777344,
2024-06-06,192.9874267578125,185.0,175.28131103515625,418.8567810058594,
2024-06-07,195.37893676757812,184.3000030517578,173.02992248535156,418.19580078125,
2024-06-10,191.6378631591797,187.05999755859375,173.77459716796875,422.162109375,
2024-06-11,205.56019592285156,187.22999572753906,175.37322998046875,426.907958984375,
2024-06-12,211.43475341796875,186.88999938964844,176.5349884033203,435.1761779785156,
2024-06-13,212.5957794189453,183.8300018310547,173.92355346679688,435.6891784667969,
2024-06-14,210.85922241210938,183.66000366210938,175.5420379638672,436.6659851074219,
2024-06-17,215.00714111328125,184.05999755859375,175.98886108398438,442.3886413574219,
2024-06-18,212.64540100097656,182.80999755859375,173.85403442382812,440.3857421875,
2024-06-20,208.07077026367188,186.10000610351562,175.0554962158203,439.7543029785156,
2024-06-21,205.89759826660156,189.0800018310547,178.3620147705078,443.7798156738281,
2024-06-24,206.54258728027344,185.57000732421875,177.9548797607422,441.6980285644531,
2024-06-25,207.46546936035156,186.33999633789062,182.73094177246094,444.93426513671875,
2024-06-26,211.61337280273438,193.61000061035156,182.58203125,446.12811279296875,
2024-06-27,212.4568634033203,197.85000610351562,184.1011962890625,446.80889892578125,
2024-06-28,209.00355529785156,193.25,180.8642120361328,440.98760986328125,
2024-07-01,215.08653259277344,197.1999969482422,181.69830322265625,450.6371154785156,
2024-07-02,218.57952880859375,200.0,183.93238830566406,453.153076171875,
2024-07-03,219.8496856689453,197.58999633789062,184.50831604003906,454.6231994628906,
2024-07-05,224.6029052734375,200.0,189.25457763671875,461.3226318359375,
2024-07-08,226.07156372070312,199.2899932861328,187.69564819335938,460.0202331542969,
2024-07-09,226.92494201660156,199.33999633789062,187.64599609375,453.40960693359375,
2024-07-10,231.1919403076172,199.7899932861328,189.83045959472656,460.0301208496094,
2024-07-11,225.82347106933594,195.0500030517578,184.26007080078125,448.6342468261719,
2024-07-12,228.7706756591797,194.49000549316406,183.7636260986328,447.49951171875,
2024-07-15,232.60105895996094,192.72000122070312,185.21328735351562,447.904052734375,
2024-07-16,233.01783752441406,193.02000427246094,182.62171936035156,443.5232849121094,
2024-07-17,227.12344360351562,187.92999267578125,179.7421875,437.60333251953125,
2024-07-18,222.45948791503906,183.75,176.43569946289062,434.4953308105469,
2024-07-19,222.58851623535156,183.1300048828125,176.40591430664062,431.27886962890625,
2024-07-22,222.2412109375,182.5500030517578,180.38758850097656,437.03106689453125,
2024-07-23,223.2831268310547,186.41000366210938,180.5067596435547,438.91558837890625,
2024-07-24,216.86279296875,180.8300018310547,171.41140747070312,423.1783752441406,
2024-07-25,215.8208465576172,179.85000610351562,166.0991668701172,412.8184509277344,
2024-07-26,216.28724670410156,182.5,165.82115173339844,419.5967712402344,
2024-07-29,216.56509399414062,183.1999969482422,168.3332977294922,421.037353515625,
2024-07-30,217.12078857421875,181.7100067138672,169.0879364013672,417.2781677246094,
2024-07-31,220.37559509277344,186.97999572753906,170.32908630371094,412.76910400390625,
2024-08-01,216.6841583251953,184.07000732421875,169.55459594726562,411.5456848144531,
2024-08-02,218.1726531982422,167.89999389648438,165.4835662841797,403.0406494140625,
2024-08-05,207.6639404296875,161.02000427246094,158.12586975097656,389.8785705566406,
2024-08-06,205.6395721435547,161.92999267578125,157.17263793945312,394.27911376953125,
2024-08-07,208.20970153808594,162.77000427246094,157.8180389404297,393.1148376464844,
2024-08-08,211.67291259765625,165.8000030517578,160.88623046875,397.31805419921875,
2024-08-09,214.58042907714844,166.94000244140625,162.51466369628906,400.6036071777344,
2024-08-12,216.11038208007812,166.8000030517578,161.14439392089844,401.383056640625,
2024-08-13,219.82598876953125,170.22999572753906,163.00120544433594,408.487060546875,
2024-08-14,220.27305603027344,170.10000610351562,159.23794555664062,411.29901123046875,
2024-08-15,223.25347900390625,177.58999633789062,160.16139221191406,416.162109375,
